Country,N,Mean,Mean_SE,median,Gini,Gini_SE,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,HC_20,HC_50,HC_80,HC_SE_20,HC_SE_50,HC_SE_80,CI_lower_20,CI_lower_50,CI_lower_80,CI_upper_20,CI_upper_50,CI_upper_80
br84,115555,2.22335e-06,8.705e-09,1.28869e-06,0.528229589,0.00133369,1.366378767,3.581541836,6.655284893,10.66117327,15.76330343,22.2830017,30.79067648,42.27966212,59.39534401,100,0.105899511,0.444086558,0.632135487,0.000905203,0.001461649,0.001418583,0.104125347,0.441221779,0.629355116,0.107673675,0.446951337,0.634915858
br85,118946,8.27095e-06,3.446e-08,4.64036e-06,0.538661981,0.00146189,1.254621576,3.353259248,6.310713612,10.21144114,15.19260273,21.61951683,30.0437214,41.46761199,58.5532032,100,0.140063932,0.449339004,0.634289014,0.001006286,0.001442296,0.00139649,0.138091648,0.446512156,0.631551945,0.142036216,0.452165852,0.637026083
br86,65031,2.42546e-05,1.881e-07,1.36508e-05,0.541779443,0.00340712,1.258889665,3.306042558,6.288942496,10.18797179,15.2214435,21.64356788,29.94924487,41.16710704,57.96246087,100,0.145105024,0.445415915,0.637326557,0.001381139,0.001948975,0.001885292,0.142398041,0.441595993,0.633631452,0.147812007,0.449235837,0.641021662
br87,68162,7.14991e-05,3.998e-07,4.09795e-05,0.543093371,0.00203774,1.162441968,3.115449969,5.998529078,9.81076886,14.81667587,21.30712363,29.7925543,41.28565374,58.52038649,100,0.159397614,0.45322239,0.632108181,0.001402055,0.001906733,0.001847075,0.156649637,0.449485262,0.62848798,0.162145591,0.456959518,0.635728382
br88,68511,0.000538851,3.339e-06,0.000280652,0.570969153,0.0021081,1.045069114,2.896878766,5.562690386,9.104494707,13.68991608,19.65850136,27.52590392,38.34961419,55.13637691,100,0.171941261,0.485908517,0.655689691,0.001441586,0.00190949,0.001815282,0.169115805,0.482165986,0.652131804,0.174766717,0.489651048,0.659247578
br89,70263,0.008479674,8.34e-05,0.004167377,0.590685602,0.00422605,0.991400892,2.651952747,5.111697776,8.362215638,12.64400982,18.27972484,25.89320465,36.55685337,53.35239738,100,0.190766569,0.50487342,0.668867609,0.001482261,0.001886193,0.001775446,0.187861391,0.50117655,0.665387798,0.193671747,0.50857029,0.67234742
br90,72393,0.224417717,0.00133578,0.119247343,0.568314961,0.00210216,1.017112305,2.773148361,5.382601723,8.883086703,13.50447583,19.59784141,27.70305183,38.9123783,56.05625582,100,0.180034495,0.479845399,0.649291102,0.001427997,0.001856815,0.001773556,0.177235672,0.476206109,0.645814997,0.182833318,0.483484689,0.652767207
br92,77100,11.78333085,0.06857826,6.835858794,0.535898681,0.00222152,1.107617969,3.270402613,6.251349769,10.29218503,15.43292747,22.01309256,30.50749658,41.96516833,58.79939692,100,0.114009219,0.440785013,0.630840238,0.00114461,0.001788033,0.00173796,0.111765825,0.437280532,0.6274339,0.116252613,0.444289494,0.634246576
br93,79165,251.9917981,1.6782014,134.9273363,0.55934039,0.00256137,1.079837408,3.044832506,5.924537942,9.673768387,14.5031773,20.66736276,28.68190312,39.56543655,55.8996811,100,0.161159778,0.460988246,0.650315902,0.001306777,0.001771648,0.001694859,0.158598543,0.45751588,0.64699404,0.163721013,0.464460612,0.653637764
br95,83997,9358.4534,47.801977,4991,0.562229418,0.00167416,0.976095648,2.802530069,5.482095776,9.069813116,13.78478497,19.95018306,28.14219277,39.45725975,56.8570547,100,0.173225995,0.472358329,0.645062795,0.001305774,0.001722556,0.001650992,0.170666725,0.468982181,0.641826911,0.175785265,0.475734477,0.648298679
br96,83235,10881.94337,56.197942,5960,0.557957746,0.00178635,1.008366006,2.829494816,5.533191581,9.166969673,13.96985056,20.24564921,28.55465259,39.96213892,57.34629787,100,0.166035634,0.466296725,0.638637725,0.001289797,0.001729132,0.001665121,0.163507678,0.462907689,0.635374149,0.16856359,0.469685761,0.641901301
br97,88558,11196.35731,57.010545,6060,0.557982762,0.00171828,1.019462426,2.826825182,5.565530379,9.234212507,14.03695646,20.29028803,28.54954654,39.88925738,57.25161021,100,0.166629636,0.463666156,0.639374399,0.001252222,0.001675739,0.001613586,0.164175326,0.460381768,0.636211829,0.169083946,0.466950544,0.642536969
br98,89572,11539.10065,57.003817,6340.15802,0.55292059,0.00170857,1.099367987,3.006504134,5.843154951,9.583981213,14.4229297,20.70077675,28.95974733,40.23538762,57.35649241,100,0.157038999,0.46059568,0.63820258,0.001215686,0.001665448,0.001605558,0.154656299,0.457331462,0.635055745,0.159421699,0.463859898,0.641349415
br99,92639,11396.58125,53.507402,6362.190987,0.545087122,0.00159796,1.135805268,3.106614553,6.047015436,9.885160269,14.82845964,21.19082276,29.525021,40.90819005,58.14046751,100,0.14968052,0.452797234,0.635572244,0.001172133,0.001635419,0.001581216,0.147383182,0.449591871,0.632473117,0.151977858,0.456002597,0.638671371
br01,102042,12906.71912,57.911532,7380,0.531999487,0.00171375,1.217921906,3.34364316,6.503922061,10.50624669,15.65106961,22.2235987,30.71128128,42.12041894,59.01967383,100,0.143615394,0.437224025,0.629285065,0.001097856,0.001552853,0.001512009,0.141463635,0.434180489,0.626321583,0.145767153,0.440267561,0.632248547
br02,104970,14103.69973,63.676351,8194.758926,0.527370394,0.00184837,1.297900059,3.522538905,6.770217154,10.84320093,16.02717048,22.5812582,31.01122822,42.31196511,59.127851,100,0.128649074,0.431020971,0.630262372,0.001033397,0.001528497,0.001489961,0.126623653,0.428025171,0.627342102,0.130674495,0.434016771,0.633182642
br03,106622,15217.52046,61.372613,9120,0.51742934,0.00148868,1.316490954,3.613791327,6.92368042,11.16681749,16.50648543,23.23998468,31.85158248,43.3266176,60.24876795,100,0.094171408,0.425011214,0.622887521,0.000894456,0.001513932,0.001484283,0.092418306,0.422043961,0.619978379,0.09592451,0.427978467,0.625796663
br04,111782,16065.47444,64.648407,9829.741119,0.510792277,0.00154795,1.291425224,3.631489234,7.000665911,11.34173494,16.81455724,23.69668865,32.4617893,44.10183368,61.00048015,100,0.094644627,0.414780087,0.613996101,0.000875531,0.00147361,0.001456105,0.092928618,0.411891864,0.611142188,0.096360636,0.41766831,0.616850014
br05,115943,17977.01963,71.276543,11160,0.50298008,0.00156581,1.470124787,3.943299254,7.443678151,11.88612587,17.435573,24.34232381,33.09147434,44.60965792,61.15833761,100,0.068340149,0.404676342,0.613305333,0.000741045,0.001441479,0.001430211,0.066887728,0.401851096,0.61050217,0.06979257,0.407501588,0.616108496
br06,118580,19848.67929,76.751554,12313.33334,0.498301698,0.00158639,1.479462431,4.045635613,7.600595768,12.17304449,17.75950956,24.71229681,33.49458254,44.96315803,61.42080273,100,0.071331386,0.403230743,0.612661232,0.00074742,0.001424539,0.001414653,0.069866469,0.400438698,0.609888563,0.072796303,0.406022788,0.615433901
br07,117849,20965.8733,78.419101,13380.05038,0.491270903,0.00147143,1.470902426,4.066007214,7.671990057,12.34005977,18.0339772,25.1635036,34.1313089,45.75920457,62.29254787,100,0.06882297,0.393562631,0.601602758,0.000737428,0.001423105,0.0014261,0.067377637,0.390773396,0.598807652,0.070268303,0.396351866,0.604397864
br08,118131,23028.82694,84.09109,14984,0.485506698,0.00146633,1.50183576,4.150489471,7.858793297,12.57963347,18.39003947,25.59999333,34.64149096,46.27604107,62.73555789,100,0.065144435,0.385011656,0.602018161,0.000718007,0.001415756,0.001424146,0.063737166,0.382236825,0.599226886,0.066551704,0.387786487,0.604809436
br09,121148,24679.03032,98.190685,16054.61249,0.482404767,0.00186155,1.50039715,4.194095818,7.929312103,12.74211231,18.58986744,25.84720921,34.91184931,46.56905838,62.97294562,100,0.067385417,0.382978284,0.598511802,0.000720238,0.001396623,0.001408363,0.065973777,0.380240953,0.595751461,0.068797057,0.385715615,0.601272143
br11,111956,28542.40169,106.15596,18994.66664,0.474572565,0.00159611,1.556389665,4.328870436,8.182219436,13.10817623,19.07774898,26.46623504,35.5856137,47.26057097,63.56425993,100,0.062688881,0.367521867,0.590072935,0.000724458,0.001440923,0.001469882,0.061268969,0.364697711,0.587192019,0.064108793,0.370346023,0.592953851
br12,114879,31877.06173,136.14983,21600,0.468102869,0.00220775,1.643504892,4.473629918,8.412961795,13.44253381,19.48802736,26.97686752,36.1660333,47.85471566,63.98040451,100,0.057161973,0.339525772,0.586328281,0.000684939,0.001397153,0.001453041,0.055819517,0.336787402,0.583480372,0.058504429,0.342264142,0.58917619
br13,116541,34423.68206,122.77735,23394.84808,0.46629265,0.00153867,1.620064629,4.46284087,8.4253177,13.49548313,19.58793364,27.06539691,36.30126851,48.00724735,64.1809925,100,0.059993564,0.334530988,0.586656111,0.00069563,0.00138211,0.001442475,0.058630154,0.331822101,0.583828913,0.061356974,0.337239875,0.589483309
br14,118999,37097.44279,128.16444,25224.52588,0.459237811,0.0015297,1.75453468,4.645628477,8.708560412,13.7918955,19.93931821,27.48377473,36.7821263,48.56786941,64.75262784,100,0.052903125,0.333453219,0.580019447,0.000648883,0.001366662,0.001430752,0.051631338,0.330774611,0.577215226,0.054174912,0.336131827,0.582823668
br15,117919,37989.0638,130.0691,25846.31995,0.458632201,0.00145246,1.730749767,4.637421773,8.630225135,13.81248011,19.94419615,27.53799583,36.87646842,48.69337782,64.87074884,100,0.056959898,0.32397769,0.578521785,0.000674929,0.001362844,0.001437989,0.055637062,0.321306565,0.575703379,0.058282734,0.326648815,0.581340191
br16,148198,39642.6292,121.90657,26906.84863,0.467263594,0.00191825,1.414135153,4.336896771,8.204514464,13.38306616,19.54043502,27.09202641,36.33116852,48.05955389,64.22826897,100,0.075591809,0.336271947,0.578931493,0.00068667,0.001227211,0.001282534,0.07424596,0.333866658,0.576417773,0.076937658,0.338677236,0.581445213
br17,148622,42516.75611,146.48857,28137,0.480928568,0.00274806,1.213853931,4.042146652,7.741893286,12.74503298,18.74209051,26.16380661,35.27067957,46.95457098,63.20696009,100,0.085142178,0.348670121,0.584145363,0.000723948,0.001236136,0.001278467,0.083723265,0.346247339,0.581639613,0.086561091,0.351092903,0.586651113
br18,148112,43438.33051,139.73484,29074.52795,0.481145559,0.00201636,1.133542476,3.946823405,7.674056667,12.70382871,18.73123143,26.18979291,35.35712347,47.02419731,63.19342427,100,0.08813153,0.346775006,0.581768736,0.000736608,0.001236688,0.001281706,0.086687804,0.344351142,0.579256639,0.089575256,0.34919887,0.584280833
br19,147642,45424.83506,147.83928,30441.51181,0.48232247,0.00208362,1.10074529,3.892753163,7.595712001,12.60740596,18.64835012,26.11604914,35.26461207,46.94502804,63.19611942,100,0.088641204,0.345881311,0.586213526,0.000739703,0.001237904,0.001281773,0.087191412,0.343455064,0.583701297,0.090090996,0.348307558,0.588725755
br20,122793,46725.80538,165.20993,32161.80005,0.460949547,0.00242239,1.484836193,4.537425476,8.603316367,13.86381938,20.09998992,27.67423673,36.88262546,48.47412221,64.30751341,100,0.069254218,0.328610393,0.578468987,0.000724522,0.001340421,0.001409185,0.06783418,0.325983217,0.575707035,0.070674256,0.331237569,0.581230939
br21,116923,46734.64227,167.89905,31200,0.477497611,0.00221513,1.150471775,4.032569922,7.794957716,12.80571496,18.96790283,26.41250145,35.63325698,47.32173042,63.53280734,100,0.090371854,0.351207815,0.584060097,0.000838491,0.001395998,0.001441432,0.088728441,0.348471708,0.581234943,0.092015267,0.353943922,0.586885251
br22,135510,52723.05503,181.92529,35776.87164,0.463796275,0.00198425,1.403453817,4.330728081,8.197288242,13.39165828,19.6256725,27.22269164,36.59895119,48.49974946,64.87353366,100,0.075647988,0.335369649,0.574928095,0.000718343,0.001282526,0.001342927,0.074240062,0.332855944,0.572296007,0.077055914,0.337883354,0.577560183
ca71,25318,6989.550769,31.170683,6340,0.374910264,0.0019564,1.426584879,4.290502238,8.862785546,15.23269703,23.38425957,33.33357921,45.048947,58.80461469,75.37260253,100,0.073760582,0.275695785,0.441099548,0.001642703,0.002808412,0.003120476,0.070540943,0.270191398,0.434983528,0.076980221,0.281200172,0.447215568
ca73,27619,8541.771665,35.170231,7735,0.365643321,0.0017134,1.591297524,4.645933003,9.42527753,15.84037662,24.02076094,33.91495443,45.5834735,59.31083682,75.85939593,100,0.065551023,0.263043794,0.439118839,0.001489236,0.002649299,0.002986225,0.062632174,0.257851264,0.433265946,0.068469872,0.268236324,0.444971732
ca75,28070,11070.90406,45.898366,9922,0.370452371,0.00178157,1.581444254,4.591983197,9.283697448,15.59549289,23.6661946,33.51320408,45.17870273,58.92508083,75.53683777,100,0.064338844,0.269093364,0.44502319,0.001464451,0.002647044,0.002966249,0.061468574,0.263905252,0.43920945,0.067209114,0.274281476,0.45083693
ca77,39095,13571.38872,46.038128,12286,0.367189933,0.00158135,1.512683106,4.474307039,9.164139673,15.55748425,23.74354202,33.70360417,45.48014895,59.37339791,76.18955744,100,0.071000719,0.267271563,0.438487689,0.001298908,0.00223814,0.002509561,0.068454906,0.262884889,0.43356904,0.073546532,0.271658237,0.443406338
ca79,39423,16124.40668,55.610503,14408,0.367407538,0.00165739,1.66694561,4.740281969,9.435790037,15.75527585,23.80712698,33.62668604,45.29448931,59.12591021,75.81787094,100,0.058074964,0.268680014,0.447168076,0.001177953,0.002232526,0.002504131,0.055766219,0.264304343,0.442260069,0.060383709,0.273055685,0.452076083
ca81,39899,20671.82022,68.837669,18412,0.357000137,0.00157666,1.817042538,5.148051928,10.06622229,16.55096872,24.6516885,34.43282005,46.01540372,59.63758884,76.08856724,100,0.050702457,0.254810167,0.443839714,0.001098335,0.002181528,0.002487322,0.048549761,0.25053445,0.438964652,0.052855153,0.259085884,0.448714776
ca82,39729,22341.27592,74.419095,19926,0.356659203,0.00155277,1.836382039,5.228722402,10.20050228,16.66302723,24.73632107,34.47675843,45.94665958,59.51719321,75.98677294,100,0.051087077,0.250159454,0.44580874,0.001104625,0.002172897,0.002493735,0.048922052,0.245900654,0.440921109,0.053252102,0.254418254,0.450696371
ca84,38223,24260.71465,89.443409,21147,0.367915909,0.0019087,1.789099078,5.152350578,9.910311388,16.15194142,24.00081032,33.6199574,45.06048771,58.58482159,75.08417117,100,0.050845919,0.266485963,0.458044926,0.001123658,0.002261408,0.002548433,0.04864359,0.262053684,0.453050088,0.053048248,0.270918242,0.463039764
ca85,38154,25615.44555,99.144756,22120,0.368270704,0.00207158,1.843897383,5.273095741,10.03503711,16.26154297,24.05012563,33.55775934,44.90682075,58.4195722,74.90194827,100,0.047950965,0.26462676,0.462720856,0.001093851,0.002258399,0.00255264,0.045807056,0.260200378,0.457717774,0.050094874,0.269053142,0.467723938
ca86,30640,29384.07828,103.97867,26367,0.331280418,0.00185711,2.321464828,6.241383898,11.59847239,18.36306579,26.60237484,36.32827232,47.6948331,61.00468378,76.96195602,100,0.030966615,0.222048792,0.433956189,0.000989628,0.002374412,0.002831415,0.02902698,0.217395031,0.428406717,0.03290625,0.226702553,0.439505661
ca87,32931,30998.21296,111.04816,27598,0.338292178,0.00205199,2.256644337,6.128202761,11.45219858,18.14250215,26.30039952,35.94034783,47.14750115,60.2999983,76.20233258,100,0.034021526,0.224445251,0.438952183,0.000998983,0.002299106,0.002734677,0.032063555,0.219939086,0.433592314,0.035979497,0.228951416,0.444312052
ca88,30333,32693.33297,119.69346,29164,0.337368393,0.00201079,2.25711972,6.064305159,11.33696946,18.04892567,26.27518347,35.95515795,47.29392938,60.49936984,76.47434476,100,0.031790445,0.230361981,0.435364459,0.001007338,0.002417636,0.002846773,0.029816098,0.225623501,0.429784886,0.033764792,0.235100461,0.440944032
ca89,38611,35022.15998,111.98263,31301,0.329296043,0.00174731,2.388227466,6.374119648,11.77994936,18.62483487,26.87482331,36.54240981,47.76707715,60.93660567,76.84438911,100,0.02747998,0.21966886,0.431838619,0.000831959,0.002107018,0.002520816,0.02584937,0.215539181,0.426897911,0.02911059,0.223798539,0.436779327
ca90,42753,36015.57426,118.25803,31973,0.334285557,0.00197101,2.356161127,6.268970073,11.60094373,18.32559355,26.4840278,36.12578985,47.38591593,60.62123972,76.59328848,100,0.027666022,0.22571628,0.438970148,0.000793228,0.002021847,0.002400088,0.026111325,0.221753533,0.434266062,0.029220719,0.229679027,0.443674234
ca91,39817,36729.02426,120.30686,32288,0.337199112,0.00184775,2.315684973,6.208846336,11.55263272,18.26155924,26.32124075,35.87476219,47.1129477,60.35770891,76.35957078,100,0.028964696,0.223697581,0.445701208,0.000840461,0.002088391,0.002490919,0.027317422,0.21960441,0.440819096,0.03061197,0.227790752,0.45058332
ca92,37415,37436.04311,123.75331,33407,0.332417615,0.0019525,2.348585402,6.242759622,11.60740703,18.34625727,26.53771462,36.21882799,47.55461292,60.87525365,76.87399821,100,0.027152909,0.222365543,0.436950497,0.000840248,0.002149803,0.002564286,0.025506053,0.218152007,0.431924588,0.028799765,0.226579079,0.441976406
ca93,36750,37097.23454,120.31445,32707,0.333288319,0.0018789,2.398852733,6.328909981,11.66531809,18.34247834,26.42955236,36.01922613,47.34049152,60.69080108,76.87000897,100,0.026076793,0.223848477,0.444382142,0.000831306,0.002174311,0.002592016,0.024447464,0.219586906,0.439301883,0.027706122,0.228110048,0.449462401
ca94,37271,37670.81072,121.85597,33330,0.333913241,0.00144779,2.386693116,6.2613213,11.55664876,18.27518283,26.41014206,36.07011212,47.38050775,60.67069283,76.7562904,100,0.027455721,0.229752525,0.440404585,0.000846419,0.002179013,0.002571446,0.02579677,0.225481739,0.435364643,0.029114672,0.234023311,0.445444527
ca95,32563,38225.59069,132.54882,33543,0.333652783,0.00162132,2.379024397,6.31342782,11.66091671,18.3836616,26.47294524,36.04751283,47.33940455,60.63766786,76.71249483,100,0.028483465,0.222500246,0.44453366,0.000921848,0.002304906,0.002753715,0.026676676,0.217982714,0.439136478,0.030290254,0.227017778,0.449930842
ca96,30454,37630.86022,155.54092,32370,0.35495135,0.00265936,2.070100259,5.810955875,10.95770365,17.44727449,25.30844966,34.702669,45.81893792,58.96679557,74.95200922,100,0.041122599,0.240029538,0.459895869,0.001137888,0.00244742,0.002855922,0.038892379,0.235232683,0.454298365,0.043352819,0.244826393,0.465493373
ca97,30721,38713.7816,167.92485,32690,0.362800855,0.00314017,1.986978594,5.656924971,10.72047579,17.13727218,24.87842692,34.11150156,45.1381024,58.27346448,74.35053046,100,0.045508409,0.244913431,0.469937401,0.001189089,0.002453505,0.002847514,0.043177838,0.240104649,0.464356376,0.04783898,0.249722213,0.475518426
ca98,31167,40355.53137,184.78808,33957.59998,0.368895454,0.00349754,1.907021316,5.509069385,10.55493611,16.88549259,24.55292282,33.73417493,44.68793944,57.75317398,73.85255043,100,0.047946828,0.245788162,0.472147562,0.001210216,0.002438819,0.002827793,0.045574847,0.241008164,0.466605189,0.050318809,0.25056816,0.477689935
